0.JOB_NAME: MIPSolver_1_c8b4be4c7b
1.SOLVER: MIPSolver
2.PARAMS: {'use_lazy_constraints': True, 'substitute_x_pmdt': False}
Use crossover to convert LP symmetric solution to basic solution...

Root crossover log...

    4409 DPushes remaining with DInf 0.0000000e+00                28s
       0 DPushes remaining with DInf 0.0000000e+00                29s

    9411 PPushes remaining with PInf 0.0000000e+00                29s
    4636 PPushes remaining with PInf 0.0000000e+00                30s
       0 PPushes remaining with PInf 0.0000000e+00                31s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.0133990e-10     31s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   73019    1.9107193e+04   0.000000e+00   0.000000e+00     31s
   73019    1.9107193e+04   0.000000e+00   0.000000e+00     31s

Root relaxation: objective 1.910719e+04, 73019 iterations, 26.82 seconds (33.94 work units)
Total elapsed time = 89.18s
Total elapsed time = 111.19s
Total elapsed time = 154.07s
Total elapsed time = 198.15s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 19107.1929    0 18188          - 19107.1929      -     -  249s
     0     0 19107.3681    0 18622          - 19107.3681      -     -  393s
     0     0 19107.3681    0 18645          - 19107.3681      -     -  399s
     0     0 19108.1735    0 19631          - 19108.1735      -     -  562s
     0     0 19108.1735    0 19785          - 19108.1735      -     -  570s
     0     0 19115.5067    0 20885          - 19115.5067      -     - 1006s
     0     0 19115.5093    0 20918          - 19115.5093      -     - 1037s
     0     0 19115.5176    0 20639          - 19115.5176      -     - 1090s
     0     0 19115.5231    0 20307          - 19115.5231      -     - 1105s
     0     0 19115.5345    0 20246          - 19115.5345      -     - 1121s
     0     0 19115.5387    0 20228          - 19115.5387      -     - 1134s
     0     0 19115.5449    0 20194          - 19115.5449      -     - 1158s
     0     0 19115.5470    0 20123          - 19115.5470      -     - 1173s
     0     0 19117.0630    0 21362          - 19117.0630      -     - 1479s
     0     0 19117.0696    0 21695          - 19117.0696      -     - 1514s
     0     0 19117.0800    0 21449          - 19117.0800      -     - 1538s
     0     0 19117.0821    0 21404          - 19117.0821      -     - 1552s
     0     0 19117.7205    0 22559          - 19117.7205      -     - 1852s
     0     0 19117.7760    0 22277          - 19117.7760      -     - 2017s
     0     0 19117.7760    0 22200          - 19117.7760      -     - 2020s
     0     0 19122.9813    0 21265          - 19122.9813      -     - 2461s
     0     0 19123.8470    0 21420          - 19123.8470      -     - 2725s
     0     0 19123.8551    0 21024          - 19123.8551      -     - 2758s
     0     0 19123.8598    0 20849          - 19123.8598      -     - 2813s
     0     0 19123.8598    0 20855          - 19123.8598      -     - 2816s
     0     0 19136.9905    0 20567          - 19136.9905      -     - 3372s
     0     0 19137.5631    0 20662          - 19137.5631      -     - 3508s
     0     0 19137.6480    0 20523          - 19137.6480      -     - 3549s
     0     0 19137.6480    0 20485          - 19137.6480      -     - 3550s

SLURM STATS:
JobID     MaxRSS    Elapsed      State 
------------------------------------------------------------ ---------- ---------- ---------- 
                                                    53352863              01:00:24    TIMEOUT 
                                              53352863.batch   2731092K   01:00:25  CANCELLED 
                                             53352863.extern          0   01:00:24  COMPLETED
