0.JOB_NAME: MIPSolver_1_eeb499cac0
1.SOLVER: MIPSolver
2.PARAMS: {'use_lazy_constraints': True, 'substitute_x_pmdt': False}
   48279 PPushes remaining with PInf 0.0000000e+00               331s
   46454 PPushes remaining with PInf 0.0000000e+00               335s
   44130 PPushes remaining with PInf 0.0000000e+00               340s
   42256 PPushes remaining with PInf 0.0000000e+00               345s
   40432 PPushes remaining with PInf 0.0000000e+00               350s
   38829 PPushes remaining with PInf 0.0000000e+00               355s
   37128 PPushes remaining with PInf 0.0000000e+00               360s
   35508 PPushes remaining with PInf 0.0000000e+00               365s
   33913 PPushes remaining with PInf 0.0000000e+00               371s
   32545 PPushes remaining with PInf 0.0000000e+00               375s
   31181 PPushes remaining with PInf 0.0000000e+00               380s
   29819 PPushes remaining with PInf 0.0000000e+00               386s
   28629 PPushes remaining with PInf 0.0000000e+00               390s
   27246 PPushes remaining with PInf 0.0000000e+00               395s
   25876 PPushes remaining with PInf 0.0000000e+00               401s
   24738 PPushes remaining with PInf 0.0000000e+00               405s
   23560 PPushes remaining with PInf 0.0000000e+00               410s
   22419 PPushes remaining with PInf 0.0000000e+00               416s
   21243 PPushes remaining with PInf 0.0000000e+00               421s
   20107 PPushes remaining with PInf 0.0000000e+00               426s
   19194 PPushes remaining with PInf 0.0000000e+00               430s
   18050 PPushes remaining with PInf 0.0000000e+00               435s
   16911 PPushes remaining with PInf 0.0000000e+00               440s
   15772 PPushes remaining with PInf 0.0000000e+00               446s
   14864 PPushes remaining with PInf 0.0000000e+00               450s
   13729 PPushes remaining with PInf 0.0000000e+00               456s
   12579 PPushes remaining with PInf 0.0000000e+00               461s
   11664 PPushes remaining with PInf 0.0000000e+00               465s
   10528 PPushes remaining with PInf 0.0000000e+00               471s
    9600 PPushes remaining with PInf 0.0000000e+00               476s
    8689 PPushes remaining with PInf 0.0000000e+00               480s
    7746 PPushes remaining with PInf 0.0000000e+00               486s
    6788 PPushes remaining with PInf 0.0000000e+00               491s
    6098 PPushes remaining with PInf 0.0000000e+00               496s
    5413 PPushes remaining with PInf 0.0000000e+00               501s
    4728 PPushes remaining with PInf 0.0000000e+00               506s
    4041 PPushes remaining with PInf 0.0000000e+00               512s
    3576 PPushes remaining with PInf 0.0000000e+00               515s
    3097 PPushes remaining with PInf 0.0000000e+00               520s
    2629 PPushes remaining with PInf 0.0000000e+00               525s
    2168 PPushes remaining with PInf 0.0000000e+00               530s
    1707 PPushes remaining with PInf 0.0000000e+00               536s
    1245 PPushes remaining with PInf 0.0000000e+00               542s
    1009 PPushes remaining with PInf 0.0000000e+00               545s
     547 PPushes remaining with PInf 0.0000000e+00               551s
      90 PPushes remaining with PInf 0.0000000e+00               557s
       0 PPushes remaining with PInf 0.0000000e+00               559s

  Push phase complete: Pinf 0.0000000e+00, Dinf 3.7406027e-09    559s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  827580    8.6000000e+03   0.000000e+00   0.000000e+00    561s
Waiting for other threads to finish...         625s
Waiting for other threads to finish...         688s
Waiting for other threads to finish...         751s
Waiting for other threads to finish...         815s
Waiting for other threads to finish...         878s
Waiting for other threads to finish...         941s
Waiting for other threads to finish...        1005s
Waiting for other threads to finish...        1068s
Waiting for other threads to finish...        1132s
Concurrent spin time: 594.55s (can be avoided by choosing Method=3)

Solved with barrier
  827580    8.6000000e+03   0.000000e+00   0.000000e+00   1157s

Root relaxation: objective 8.600000e+03, 827580 iterations, 1123.02 seconds (1241.71 work units)

SLURM STATS:
JobID     MaxRSS    Elapsed      State 
------------------------------------------------------------ ---------- ---------- ---------- 
                                                    53352910              01:00:24    TIMEOUT 
                                              53352910.batch   8759368K   01:00:25  CANCELLED 
                                             53352910.extern          0   01:00:24  COMPLETED
