0.JOB_NAME: MIPSolver_1_030e637e6c
1.SOLVER: MIPSolver
2.PARAMS: {'use_lazy_constraints': True, 'substitute_x_pmdt': True}
[34m2025-01-23 11:07:54,775 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,777 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,780 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,783 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,786 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,787 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,789 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,793 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,797 - DEBUG - Constraint (a5) created.[0m
[34m2025-01-23 11:07:54,797 - DEBUG - Constraint (already_admitted) created.[0m
[32m2025-01-23 11:07:55,040 - INFO - Time to create model: 5.421[0m
[32m2025-01-23 11:07:55,040 - INFO - Solving model: MIPSolver[0m
Gurobi Optimizer version 10.0.0 build v10.0.0rc2 (linux64)

CPU model: Intel(R) Xeon(R) Platinum 8468, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 96 physical cores, 96 logical processors, using up to 8 threads

Optimize a model with 309862 rows, 202807 columns and 3402158 nonzeros
Model fingerprint: 0x556e053f
Variable types: 2 continuous, 202805 integer (202805 binary)
Coefficient statistics:
  Matrix range     [2e-01, 1e+01]
  Objective range  [1e+00, 1e+01]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 3e+03]
Presolve removed 160876 rows and 94960 columns (presolve time = 5s) ...
Presolve removed 166798 rows and 98485 columns (presolve time = 10s) ...
Presolve removed 166688 rows and 98375 columns
Presolve time: 10.00s
Presolved: 143174 rows, 104432 columns, 1366289 nonzeros
Variable types: 0 continuous, 104432 integer (104321 binary)
Root relaxation presolved: 143168 rows, 104438 columns, 1364001 nonzeros

Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 0.83s

Barrier statistics:
 Dense cols : 122
 AA' NZ     : 4.062e+06
 Factor NZ  : 2.288e+07 (roughly 300 MB of memory)
 Factor Ops : 5.946e+09 (less than 1 second per iteration)
 Threads    : 6

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0  -2.44083967e+07 -1.32224035e+05  8.69e+06 9.11e-02  2.02e+02    13s
   1  -1.68831264e+07 -1.50764783e+05  6.01e+06 1.04e+00  1.36e+02    14s
   2  -1.28855710e+07 -1.67520007e+05  4.59e+06 6.88e-01  1.04e+02    14s
   3  -7.46435278e+06 -1.83777325e+05  2.66e+06 4.11e-01  6.11e+01    14s
   4  -5.10966359e+06 -1.90732185e+05  1.82e+06 2.96e-01  4.24e+01    14s
   5  -3.15141790e+06 -1.96983927e+05  1.13e+06 1.33e-01  2.65e+01    14s
   6  -9.02684223e+05 -1.86774401e+05  3.24e+05 4.42e-02  7.88e+00    15s
   7  -5.12116409e+05 -1.60431078e+05  1.84e+05 1.05e-02  4.44e+00    15s
   8  -3.62782391e+05 -1.36953994e+05  1.30e+05 4.53e-03  3.10e+00    15s
   9  -1.97849522e+05 -1.21103089e+05  7.11e+04 2.27e-03  1.78e+00    15s
  10  -1.65116417e+05 -1.00886694e+05  5.94e+04 2.30e-04  1.43e+00    16s
  11  -8.38217790e+04 -5.56500350e+04  3.03e+04 6.75e-14  6.70e-01    16s
  12  -5.05589428e+04 -3.76485987e+04  1.83e+04 3.63e-04  3.93e-01    16s
  13  -3.65561428e+04 -2.67743074e+04  1.32e+04 6.13e-04  2.69e-01    16s
  14  -2.72308890e+04 -2.09745804e+04  9.90e+03 5.51e-04  1.97e-01    16s
  15  -2.27307717e+04 -1.77368617e+04  8.29e+03 4.81e-04  1.61e-01    17s
  16  -1.32732247e+04 -1.41156341e+04  4.92e+03 6.67e-04  1.03e-01    17s
  17  -5.10834334e+03 -1.04903108e+04  2.00e+03 4.83e-04  5.48e-02    17s
  18  -1.06411805e+03 -6.11339354e+03  5.62e+02 1.33e-04  2.47e-02    17s
  19  -9.41095374e+01 -2.06594273e+03  2.15e+02 6.77e-05  8.70e-03    17s
  20   4.23249917e+02 -6.35942718e+01  3.05e+01 1.31e-05  1.75e-03    18s
  21   5.07666986e+02  4.84412126e+02  1.29e-01 3.28e-06  7.06e-05    18s
  22   5.07999997e+02  5.07996602e+02  3.10e-06 1.14e-07  1.02e-08    18s
  23   5.08000000e+02  5.07999997e+02  7.96e-13 5.94e-12  1.02e-11    18s

Barrier solved model in 23 iterations and 18.25 seconds (30.55 work units)
Optimal objective 5.08000000e+02


Root crossover log...

    4798 DPushes remaining with DInf 0.0000000e+00                18s
       0 DPushes remaining with DInf 0.0000000e+00                18s

   87594 PPushes remaining with PInf 0.0000000e+00                18s
   45318 PPushes remaining with PInf 0.0000000e+00                20s
   20951 PPushes remaining with PInf 0.0000000e+00                25s
    8637 PPushes remaining with PInf 0.0000000e+00                30s
    1428 PPushes remaining with PInf 0.0000000e+00                35s
       0 PPushes remaining with PInf 0.0000000e+00                37s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.1201630e-09     37s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   91407    5.0800000e+02   0.000000e+00   0.000000e+00     37s
Concurrent spin time: 8.29s (can be avoided by choosing Method=3)

Solved with barrier
   91407    5.0800000e+02   0.000000e+00   0.000000e+00     45s

Root relaxation: objective 5.080000e+02, 91407 iterations, 33.84 seconds (66.09 work units)
Total elapsed time = 246.59s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  508.00000    0 4649          -  508.00000      -     -  458s
     0     0  508.00000    0 4649          -  508.00000      -     -  562s
     0     0  508.00000    0 4649          -  508.00000      -     -  660s
     0     0  508.00000    0 4649          -  508.00000      -     -  764s
     0     0  508.00000    0 4649          -  508.00000      -     -  869s
     0     0  508.00000    0 4649          -  508.00000      -     -  974s
     0     0  508.00000    0 4484          -  508.00000      -     - 1156s
     0     0  508.00000    0 4484          -  508.00000      -     - 1282s
     0     0  508.00000    0 4484          -  508.00000      -     - 1493s
     0     0  508.00000    0 4484          -  508.00000      -     - 1645s
     0     0  508.00000    0 4484          -  508.00000      -     - 1840s
     0     0  508.00000    0 4484          -  508.00000      -     - 2009s
     0     0  508.00000    0 4159          -  508.00000      -     - 2064s
     0     0  508.00000    0 1061          -  508.00000      -     - 2438s
     0     0  508.00000    0 1061          -  508.00000      -     - 2441s
     0     0  508.00000    0 1159          -  508.00000      -     - 2475s
     0     0  508.00000    0    -          -  508.00000      -     - 2586s
     0     0  508.00000    0  355          -  508.00000      -     - 2600s
H    0     0                     528.0000000  508.00000  3.79%     - 2601s
     0     0  508.00000    0  355  528.00000  508.00000  3.79%     - 2605s
     0     0  508.00000    0  396  528.00000  508.00000  3.79%     - 2611s
     0     0  508.00000    0    -  528.00000  508.00000  3.79%     - 2621s
     0     0  508.00000    0   93  528.00000  508.00000  3.79%     - 2622s
     0     0  508.00000    0   93  528.00000  508.00000  3.79%     - 2625s
     0     0  508.00000    0    -  528.00000  508.00000  3.79%     - 2629s
     0     0  508.00000    0   78  528.00000  508.00000  3.79%     - 2629s
     0     0  508.00000    0   78  528.00000  508.00000  3.79%     - 2630s
H    0     0                     516.0000000  508.00000  1.55%     - 2630s
     0     0  508.00000    0   78  516.00000  508.00000  1.55%     - 2635s
     0     0  508.00000    0    5  516.00000  508.00000  1.55%     - 2637s
H    0     0                     512.0000000  508.00000  0.78%     - 2638s
     0     0  508.00000    0    9  512.00000  508.00000  0.78%     - 2639s
     0     0  508.00000    0    9  512.00000  508.00000  0.78%     - 2639s
     0     0  508.00000    0    9  512.00000  508.00000  0.78%     - 2640s
     0     0  508.00000    0    9  512.00000  508.00000  0.78%     - 2648s
     0     0  508.00000    0    9  512.00000  508.00000  0.78%     - 2650s
     0     2  508.00000    0    9  512.00000  508.00000  0.78%     - 2653s
     7    12  508.00000    2   14  512.00000  508.00000  0.78%   113 2655s
H   33    36                     508.0000000  508.00000  0.00%   177 2659s

Cutting planes:
  Gomory: 10
  Cover: 170
  Implied bound: 158
  Clique: 140
  MIR: 215
  StrongCG: 5
  GUB cover: 10
  Zero half: 46
  Mod-K: 3
  RLT: 105
  PSD: 1
  Lazy constraints: 87271

Explored 38 nodes (906044 simplex iterations) in 2659.82 seconds (4542.24 work units)
Thread count was 8 (of 96 available processors)

Solution count 4: 508 512 516 528 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.080000000000e+02, best bound 5.080000000000e+02, gap 0.0000%

User-callback calls 257216, time in user-callback 15.17 sec
[32m2025-01-23 11:52:15,005 - INFO - Optimal solution found.[0m
[34m2025-01-23 11:52:15,005 - DEBUG - Sub Objectives:[0m
[34m2025-01-23 11:52:15,005 - DEBUG - (SOLVER):Minimize Delay: 0.0[0m
[34m2025-01-23 11:52:15,006 - DEBUG - (SOLVER):Minimize Missing Treatments: 508.0[0m
[34m2025-01-23 11:52:15,193 - DEBUG - Patient 16 is admitted at day 4.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 17 is admitted at day 5.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 18 is admitted at day 0.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 19 is admitted at day 0.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 20 is admitted at day 3.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 21 is admitted at day 4.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 22 is admitted at day 7.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 23 is admitted at day 7.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 24 is admitted at day 6.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 25 is admitted at day 1.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 26 is admitted at day 5.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 27 is admitted at day 2.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 28 is admitted at day 4.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 29 is admitted at day 1.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 30 is admitted at day 8.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 31 is admitted at day 7.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 32 is admitted at day 5.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 33 is admitted at day 4.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 34 is admitted at day 4.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 35 is admitted at day 3.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 36 is admitted at day 10.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 37 is admitted at day 7.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 38 is admitted at day 1.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patient 39 is admitted at day 3.[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16, 33, 35] have treatment 0 starting at day 5, hour 13.0 using resources [0, 2, 6].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16, 18, 25] have treatment 0 starting at day 7, hour 8.0 using resources [1, 2, 8].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16, 33] have treatment 0 starting at day 12, hour 14.5 using resources [2, 4, 7].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16] have treatment 1 starting at day 7, hour 9.0 using resources [6].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16] have treatment 1 starting at day 8, hour 15.5 using resources [7].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16] have treatment 1 starting at day 11, hour 12.0 using resources [7].[0m
[34m2025-01-23 11:52:15,194 - DEBUG - Patients [16] have treatment 1 starting at day 13, hour 14.5 using resources [6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 18, 22, 26, 30, 32, 34, 39] have treatment 2 starting at day 11, hour 8.5 using resources [1, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 17, 21, 22, 23, 24, 26] have treatment 2 starting at day 12, hour 13.5 using resources [3, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 23, 26, 32, 33, 34, 36] have treatment 2 starting at day 13, hour 11.0 using resources [3, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 23, 33, 34, 37, 38] have treatment 3 starting at day 8, hour 10.0 using resources [0, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 20, 23, 30, 33, 39] have treatment 3 starting at day 9, hour 13.0 using resources [1, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 17, 20, 21, 35] have treatment 3 starting at day 10, hour 8.5 using resources [0, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 28] have treatment 4 starting at day 5, hour 15.0 using resources [1, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 20] have treatment 4 starting at day 6, hour 8.0 using resources [4, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 38] have treatment 4 starting at day 9, hour 11.0 using resources [0, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 21] have treatment 4 starting at day 13, hour 14.0 using resources [3, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 39] have treatment 5 starting at day 4, hour 10.0 using resources [5, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 20] have treatment 5 starting at day 7, hour 11.5 using resources [5, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16] have treatment 5 starting at day 10, hour 10.5 using resources [4, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 18, 19, 20, 21, 27, 29, 34, 38, 39] have treatment 6 starting at day 4, hour 13.5 using resources [4, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 17, 18, 20, 21, 24, 25, 27, 29, 32, 34, 38] have treatment 6 starting at day 6, hour 14.0 using resources [4, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 17, 18, 21, 25, 27, 28, 29, 30, 31, 32, 34, 35, 37, 39] have treatment 6 starting at day 8, hour 13.5 using resources [4, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 19, 24, 26, 27, 28, 30] have treatment 6 starting at day 11, hour 14.5 using resources [2, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16, 19] have treatment 7 starting at day 6, hour 11.0 using resources [8, 7, 5].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [16] have treatment 7 starting at day 12, hour 10.5 using resources [8, 6, 5].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 33, 35, 38, 39] have treatment 0 starting at day 5, hour 9.5 using resources [0, 2, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 33, 39] have treatment 0 starting at day 9, hour 8.5 using resources [1, 3, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 20, 27, 28, 39] have treatment 0 starting at day 13, hour 8.5 using resources [1, 3, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17] have treatment 1 starting at day 6, hour 12.0 using resources [6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 20, 24, 33, 34] have treatment 2 starting at day 6, hour 10.5 using resources [2, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 38] have treatment 3 starting at day 7, hour 10.0 using resources [0, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 31, 33, 38, 39] have treatment 3 starting at day 11, hour 14.0 using resources [1, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17] have treatment 4 starting at day 7, hour 9.5 using resources [2, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 26] have treatment 4 starting at day 8, hour 13.0 using resources [0, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 25] have treatment 4 starting at day 11, hour 11.0 using resources [0, 7].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 18] have treatment 4 starting at day 12, hour 8.0 using resources [3, 6].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17] have treatment 4 starting at day 13, hour 10.5 using resources [2, 8].[0m
[34m2025-01-23 11:52:15,195 - DEBUG - Patients [17, 28] have treatment 5 starting at day 5, hour 10.5 using resources [4, 6].[0m
