0.JOB_NAME: MIPSolver_1_e06450f5364a5aa0d4a8a0ccdf4eb13e
1.SOLVER: MIPSolver
2.PARAMS: {'use_lazy_constraints': False, 'substitute_x_pmdt': False}
Presolve removed 5046356 rows and 76159 columns (presolve time = 20s) ...
Presolve removed 5046356 rows and 76159 columns (presolve time = 25s) ...
Presolve removed 5046356 rows and 76159 columns (presolve time = 30s) ...
Presolve removed 5046356 rows and 76159 columns (presolve time = 36s) ...
Presolve removed 5046356 rows and 76163 columns (presolve time = 41s) ...
Presolve removed 5046357 rows and 76164 columns (presolve time = 47s) ...
Presolve removed 8069574 rows and 76164 columns (presolve time = 51s) ...
Presolve removed 8081663 rows and 76164 columns (presolve time = 55s) ...
Presolve removed 8081663 rows and 76164 columns (presolve time = 60s) ...
Presolve removed 8081663 rows and 76164 columns (presolve time = 65s) ...
Presolve removed 8081663 rows and 76164 columns (presolve time = 70s) ...
Presolve removed 8093066 rows and 76167 columns (presolve time = 76s) ...
Presolve removed 8093066 rows and 76167 columns (presolve time = 81s) ...
Presolve removed 8093738 rows and 76167 columns (presolve time = 85s) ...
Presolve removed 8093738 rows and 76170 columns (presolve time = 91s) ...
Presolve removed 8094326 rows and 76758 columns (presolve time = 96s) ...
Presolve removed 8096190 rows and 76758 columns (presolve time = 100s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 107s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 110s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 116s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 120s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 125s) ...
Presolve removed 8096191 rows and 76843 columns (presolve time = 131s) ...
Presolve removed 8096191 rows and 77163 columns (presolve time = 136s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 140s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 145s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 150s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 155s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 160s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 165s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 170s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 175s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 180s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 185s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 190s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 195s) ...
Presolve removed 8096365 rows and 77163 columns (presolve time = 215s) ...
Presolve removed 8096365 rows and 80067 columns (presolve time = 217s) ...
Presolve removed 8096365 rows and 80067 columns (presolve time = 220s) ...
Presolve removed 8096365 rows and 80067 columns (presolve time = 225s) ...
Presolve removed 8096365 rows and 80067 columns (presolve time = 230s) ...
Presolve removed 8096365 rows and 80067 columns (presolve time = 238s) ...
Presolve removed 8216229 rows and 80223 columns (presolve time = 241s) ...
Presolve removed 8216293 rows and 80223 columns (presolve time = 246s) ...
Presolve removed 8216301 rows and 80231 columns (presolve time = 250s) ...
Presolve removed 8216301 rows and 80231 columns (presolve time = 255s) ...
Presolve removed 8216309 rows and 80231 columns (presolve time = 260s) ...
Presolve removed 8216309 rows and 80231 columns (presolve time = 265s) ...
Presolve removed 8216309 rows and 80231 columns (presolve time = 270s) ...
Presolve removed 8216309 rows and 80231 columns (presolve time = 276s) ...
Presolve removed 8216309 rows and 80231 columns (presolve time = 281s) ...
Presolve removed 8216309 rows and 80231 columns
Presolve time: 280.94s
Presolved: 3918107 rows, 151765 columns, 15534292 nonzeros
Variable types: 0 continuous, 151765 integer (151765 binary)
Deterministic concurrent LP optimizer: primal simplex, dual simplex, and barrier
Showing barrier log only...

Root barrier log...

Ordering time: 1.39s
Ordering time: 3.00s

Barrier statistics:
 Dense cols : 322
 Free vars  : 18024
 AA' NZ     : 2.291e+06
 Factor NZ  : 2.408e+07 (roughly 400 MB of memory)
 Factor Ops : 6.419e+10 (less than 1 second per iteration)
 Threads    : 5

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0  -9.78198553e+06  2.68800000e+03  3.09e+03 4.00e+00  1.97e+02   324s
   1  -9.51616187e+06  4.48057410e+03  2.92e+03 1.35e+01  1.83e+02   324s
   2  -9.04188862e+06  9.08331180e+03  2.56e+03 1.28e+01  1.60e+02   325s
   3  -8.64615077e+06  1.20989380e+04  1.98e+03 9.96e+00  1.29e+02   325s
   4  -7.90162992e+06  1.12716082e+04  1.25e+03 5.20e+00  7.15e+01   326s
   5  -6.63409164e+06  8.85779991e+03  5.71e+02 3.18e+00  4.22e+01   326s

Barrier performed 5 iterations in 326.39 seconds (215.84 work units)
Barrier solve interrupted - model solved by another algorithm

Concurrent spin time: 0.21s

Solved with dual simplex

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   22193    5.0800000e+02   0.000000e+00   0.000000e+00    327s

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   22193    5.0800000e+02   0.000000e+00   0.000000e+00    327s

Use crossover to convert LP symmetric solution to basic solution...

Root crossover log...

       0 DPushes remaining with DInf 0.0000000e+00               330s

    6917 PPushes remaining with PInf 0.0000000e+00               330s
       0 PPushes remaining with PInf 0.0000000e+00               336s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.1719514e-12    336s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   29113    5.0800000e+02   0.000000e+00   0.000000e+00    337s
   29113    5.0800000e+02   0.000000e+00   0.000000e+00    339s

Root relaxation: objective 5.080000e+02, 29113 iterations, 32.60 seconds (33.69 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  508.00000    0 4888          -  508.00000      -     -  611s
H    0     0                     640.0000000  508.00000  20.6%     -  669s
H    0     0                     550.0000000  508.00000  7.64%     -  673s
     0     0  508.00000    0 3835  550.00000  508.00000  7.64%     - 1154s
H    0     0                     508.0000000  508.00000  0.00%     - 1196s
     0     0  508.00000    0 3835  508.00000  508.00000  0.00%     - 1196s

Cutting planes:
  Gomory: 9
  Cover: 70
  Clique: 145
  MIR: 15
  StrongCG: 1
  Zero half: 55
  RLT: 26
  BQP: 3

Explored 1 nodes (111168 simplex iterations) in 1196.57 seconds (1440.49 work units)
Thread count was 8 (of 96 available processors)

Solution count 3: 508 550 640 

Optimal solution found (tolerance 1.00e-04)
Best objective 5.080000000000e+02, best bound 5.080000000000e+02, gap 0.0000%
[32m2025-01-22 14:10:45,192 - INFO - Optimal solution found.[0m
[34m2025-01-22 14:10:45,193 - DEBUG - Sub Objectives:[0m
[34m2025-01-22 14:10:45,193 - DEBUG - (SOLVER):Minimize Delay: 0.0[0m
[34m2025-01-22 14:10:45,193 - DEBUG - (SOLVER):Minimize Missing Treatments: 508.0[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 16 is admitted at day 4.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 17 is admitted at day 5.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 18 is admitted at day 0.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 19 is admitted at day 0.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 20 is admitted at day 3.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 21 is admitted at day 4.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 22 is admitted at day 7.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 23 is admitted at day 7.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 24 is admitted at day 6.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 25 is admitted at day 1.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 26 is admitted at day 5.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 27 is admitted at day 2.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 28 is admitted at day 4.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 29 is admitted at day 1.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 30 is admitted at day 8.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 31 is admitted at day 7.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 32 is admitted at day 5.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 33 is admitted at day 4.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 34 is admitted at day 4.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 35 is admitted at day 3.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 36 is admitted at day 10.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 37 is admitted at day 7.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 38 is admitted at day 1.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patient 39 is admitted at day 3.[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patients [16, 18] have treatment 0 starting at day 6, hour 14.5 using resources [1, 3, 6].[0m
[34m2025-01-22 14:10:45,256 - DEBUG - Patients [16, 33, 37] have treatment 0 starting at day 10, hour 9.5 using resources [1, 3, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 1 starting at day 6, hour 12.5 using resources [7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 1 starting at day 7, hour 10.0 using resources [7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 1 starting at day 9, hour 12.5 using resources [8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 1 starting at day 12, hour 8.0 using resources [8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 20, 22, 24, 26, 27, 33, 34] have treatment 2 starting at day 9, hour 14.0 using resources [1, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 21, 22, 23, 33] have treatment 2 starting at day 10, hour 14.0 using resources [4, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 26, 30, 31, 35, 39] have treatment 2 starting at day 11, hour 15.0 using resources [4, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 38, 39] have treatment 3 starting at day 4, hour 8.0 using resources [0, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 33, 34] have treatment 3 starting at day 5, hour 14.0 using resources [0, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 17, 20, 22] have treatment 3 starting at day 8, hour 9.5 using resources [4, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 21, 34, 35] have treatment 3 starting at day 12, hour 8.5 using resources [0, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 32] have treatment 4 starting at day 7, hour 15.5 using resources [4, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 4 starting at day 10, hour 13.0 using resources [4, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 30] have treatment 4 starting at day 12, hour 10.5 using resources [2, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 36] have treatment 4 starting at day 13, hour 8.0 using resources [1, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 35] have treatment 5 starting at day 4, hour 15.5 using resources [5, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 17] have treatment 5 starting at day 6, hour 9.0 using resources [5, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 17] have treatment 5 starting at day 7, hour 8.5 using resources [5, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16] have treatment 5 starting at day 11, hour 11.5 using resources [5, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 18, 19, 25, 26, 27, 28, 32, 34, 38] have treatment 6 starting at day 5, hour 8.0 using resources [3, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 27, 29, 30, 34, 35] have treatment 6 starting at day 9, hour 9.0 using resources [2, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 18, 21, 26, 27, 28, 31, 32, 34, 38] have treatment 6 starting at day 13, hour 9.0 using resources [4, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 29] have treatment 7 starting at day 4, hour 14.5 using resources [8, 6, 5].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [16, 29] have treatment 7 starting at day 5, hour 13.0 using resources [8, 7, 5].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 29, 33, 35, 38] have treatment 0 starting at day 7, hour 13.5 using resources [2, 4, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17] have treatment 1 starting at day 11, hour 8.0 using resources [6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 22, 31, 32, 33] have treatment 2 starting at day 12, hour 9.0 using resources [4, 8].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 18, 21, 23, 34] have treatment 2 starting at day 13, hour 10.5 using resources [3, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 33, 35] have treatment 3 starting at day 5, hour 8.0 using resources [2, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 33] have treatment 3 starting at day 13, hour 8.5 using resources [0, 7].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17, 26] have treatment 4 starting at day 5, hour 13.5 using resources [3, 6].[0m
[34m2025-01-22 14:10:45,257 - DEBUG - Patients [17] have treatment 4 starting at day 6, hour 11.0 using resources [0, 6].[0m
[34m2025-01-22 14:10:45,258 - DEBUG - Patients [17] have treatment 4 starting at day 8, hour 11.5 using resources [2, 8].[0m
[34m2025-01-22 14:10:45,258 - DEBUG - Patients [17, 36] have treatment 4 starting at day 10, hour 9.0 using resources [1, 7].[0m
[34m2025-01-22 14:10:45,258 - DEBUG - Patients [17, 19] have treatment 4 starting at day 13, hour 15.0 using resources [1, 7].[0m
[34m2025-01-22 14:10:45,258 - DEBUG - Patients [17] have treatment 5 starting at day 6, hour 11.5 using resources [5, 6].[0m
[34m2025-01-22 14:10:45,258 - DEBUG - Patients [17, 30] have treatment 5 starting at day 10, hour 11.5 using resources [5, 7].[0m
